date,air_humidity_UniOS,air_pressure_UniOS,global_solar_radiation_UniOS,temperature_UniOS,wind_speed_avg_UniOS,wind_speed_max_UniOS,wind_direction_category_UniOS,year,month,day
2011-05-03,50.2945138889,1004.82944444,370.856875,8.01086805556,12.5447916667,37.51,NE,2011.0,5.0,3.0
2011-05-04,71.1756597222,1008.78177083,175.202777778,7.75232638889,6.50690972222,40.86,W,2011.0,5.0,4.0
2011-05-05,57.98625,1012.31305556,320.611215278,10.8699305556,4.60256944444,33.85,,2011.0,5.0,5.0
2011-05-06,49.9125347222,1009.34045139,299.099444444,15.6083680556,7.9978125,38.03,SE,2011.0,5.0,6.0
2011-05-07,46.8190625,1007.81493056,307.497291667,19.2746875,11.8489583333,51.8,E,2011.0,5.0,7.0
2011-05-08,41.5340625,1009.01270833,341.134236111,20.1212152778,13.1111458333,50.82,E,2011.0,5.0,8.0
2011-05-09,45.0904861111,1011.63635417,322.599409722,20.8208680556,11.4155208333,44.17,SE,2011.0,5.0,9.0
2011-05-10,53.8632638889,1012.80711806,237.220833333,19.6715972222,6.47965277778,27.84,NW,2011.0,5.0,10.0
2011-05-11,64.0988194444,1009.99236111,295.487986111,17.2688194444,8.91486111111,30.53,W,2011.0,5.0,11.0
2011-05-12,71.08375,1005.80131944,209.410590278,13.9238194444,7.59704861111,37.51,W,2011.0,5.0,12.0
2011-05-13,67.2532291667,1008.47149306,244.954201389,13.4021180556,10.1019097222,37.01,SW,2011.0,5.0,13.0
2011-05-14,63.0335416667,1003.22232639,237.207326389,13.1542013889,10.6934375,40.86,W,2011.0,5.0,14.0
2011-05-15,71.7491319444,1007.70836806,254.825104167,10.9577430556,10.6028819444,42.12,W,2011.0,5.0,15.0
2011-05-16,89.5982638889,1008.07236111,67.2891666667,10.4713541667,14.6589583333,44.17,SW,2011.0,5.0,16.0
2011-05-17,90.3410763889,1006.92288194,75.3404513889,12.5057986111,13.3581597222,39.67,SW,2011.0,5.0,17.0
2011-05-18,76.0848958333,1005.13486111,209.590659722,14.8164583333,9.67454861111,45.66,SW,2011.0,5.0,18.0
2011-05-19,81.6705902778,1005.47628472,170.303506944,14.5225,5.62642361111,22.29,W,2011.0,5.0,19.0
2011-05-20,67.4622222222,1006.65986111,258.655416667,16.8442013889,7.61420138889,48.97,W,2011.0,5.0,20.0
2011-05-21,65.9361111111,1009.09788194,306.401875,17.5345833333,5.49715277778,23.53,W,2011.0,5.0,21.0
2011-05-22,72.4935416667,1004.54402778,183.069513889,16.5559027778,10.7706597222,44.9,SW,2011.0,5.0,22.0
2011-05-23,58.6506597222,1010.70465278,365.632951389,15.8554513889,14.0815277778,46.44,SW,2011.0,5.0,23.0
2011-05-24,52.8203125,1010.32239583,294.756006944,14.7725347222,15.0724652778,53.88,W,2011.0,5.0,24.0
2011-05-25,52.3939236111,1014.21239583,338.3353125,15.0079513889,10.4943402778,33.44,SW,2011.0,5.0,25.0
2011-05-26,51.5124652778,998.571909722,297.990243056,16.7711111111,17.0771875,69.36,SW,2011.0,5.0,26.0
2011-05-27,72.9315277778,1000.18767361,199.240243056,12.7093055556,17.5911458333,65.9,SW,2011.0,5.0,27.0
2011-05-28,70.3102430556,1003.41486111,233.227881944,12.7307986111,14.9676388889,49.87,SW,2011.0,5.0,28.0
2011-05-29,71.1905902778,1001.43253472,223.713263889,15.5988888889,18.2614583333,48.09,SW,2011.0,5.0,29.0
2011-05-30,55.0898611111,1000.82166667,353.6753125,22.416875,8.38013888889,46.44,SW,2011.0,5.0,30.0
2011-05-31,82.6011111111,1002.02930556,61.8605208333,14.3485763889,9.51645833333,36.52,NW,2011.0,5.0,31.0
2011-06-01,69.2713541667,1016.57579861,337.456041667,13.5091319444,8.6128125,30.86,NW,2011.0,6.0,1.0
2011-06-02,55.466875,1021.56614583,393.9703125,15.9475694444,9.15934027778,37.51,NE,2011.0,6.0,2.0
2011-06-03,69.3466319444,1019.08284722,342.233333333,19.2845138889,11.5269444444,52.82,E,2011.0,6.0,3.0
2011-06-04,61.1849305556,1009.09427083,375.636805556,22.1163888889,13.043125,41.48,E,2011.0,6.0,4.0
2011-06-05,73.4757291667,997.246666667,275.626076389,21.0657638889,10.3173263889,42.12,E,2011.0,6.0,5.0
2011-06-06,78.1953472222,991.435173611,270.8175,21.3994097222,8.25378472222,46.44,SW,2011.0,6.0,6.0
2011-06-07,83.7118055556,993.496631944,145.513993056,16.6027777778,9.45253472222,32.28,SW,2011.0,6.0,7.0
2011-06-08,84.3174305556,993.761284722,83.1141666667,14.0249305556,9.21326388889,38.03,W,2011.0,6.0,8.0
2011-06-09,68.6524305556,1001.62892361,308.092013889,14.7815625,9.775,40.86,SW,2011.0,6.0,9.0
2011-06-10,67.7026829268,1003.87780488,189.676376307,15.5056097561,5.06898954704,38.03,SW,2011.0,6.0,10.0
2011-06-11,73.2759375,1004.48013889,284.325833333,13.7210416667,11.1751736111,37.51,SW,2011.0,6.0,11.0
2011-06-12,63.7244791667,1007.03517361,292.093576389,15.279375,6.64611111111,29.27,SW,2011.0,6.0,12.0
2011-06-13,67.2492361111,1003.34329861,234.060486111,17.3323611111,12.6989930556,46.44,SW,2011.0,6.0,13.0
2011-06-14,77.5250174216,1005.87888502,189.48184669,17.7146689895,7.86982578397,26.8,W,2011.0,6.0,14.0
2011-06-15,71.9985069444,1005.1159375,225.993263889,18.7530902778,7.86579861111,29.27,SW,2011.0,6.0,15.0
2011-06-16,82.9559375,999.989965278,168.388958333,17.3230208333,9.58267361111,58.61,SW,2011.0,6.0,16.0
2011-06-17,70.4535416667,1000.23993056,264.432291667,14.7889236111,14.1382986111,44.17,SW,2011.0,6.0,17.0
2011-06-18,77.1201041667,990.826215278,212.961180556,14.3257986111,16.3877777778,61.32,SW,2011.0,6.0,18.0
2011-06-19,84.3511111111,994.197465278,90.9027777778,12.0877083333,19.0897916667,57.35,SW,2011.0,6.0,19.0
2011-06-20,75.5564583333,1001.16020833,317.414618056,15.0361111111,14.3634375,39.11,SW,2011.0,6.0,20.0
2011-06-21,78.6367957746,1000.42683099,192.103028169,17.0752112676,12.5926056338,52.82,SW,2011.0,6.0,21.0
2011-06-22,79.9174305556,999.398854167,151.457673611,17.0969791667,12.0626041667,44.9,SW,2011.0,6.0,22.0
2011-06-23,72.9259027778,1001.92190972,261.190381944,15.2081944444,16.7560416667,62.77,SW,2011.0,6.0,23.0
2011-06-24,76.0346180556,1007.50347222,264.506041667,13.644375,12.7667013889,42.12,SW,2011.0,6.0,24.0
2011-06-25,82.8472569444,1010.80378472,133.213506944,12.5192361111,12.5036458333,41.48,SW,2011.0,6.0,25.0
2011-06-26,82.3088541667,1011.0528125,209.519756944,19.4646527778,8.58260416667,26.55,W,2011.0,6.0,26.0
2011-06-27,69.3689583333,1008.59934028,375.577430556,23.6760069444,10.0823958333,43.46,E,2011.0,6.0,27.0
2011-06-28,58.4728125,1004.41246528,357.022986111,26.7981944444,10.3426041667,49.87,E,2011.0,6.0,28.0
2011-06-29,80.9135069444,1004.83892361,128.118923611,20.2194444444,10.1020138889,37.51,NW,2011.0,6.0,29.0
2011-06-30,72.4914583333,1009.50680556,205.604375,14.6708333333,10.4604166667,39.67,W,2011.0,6.0,30.0
2011-07-01,74.9966666667,1009.4515625,253.751180556,13.7481944444,9.33444444444,40.86,W,2011.0,7.0,1.0
2011-07-02,73.8575347222,1004.68538194,175.571284722,13.1191319444,12.6570138889,45.66,NW,2011.0,7.0,2.0
2011-07-03,82.8918402778,1002.44493056,64.8820486111,12.7125347222,12.5688541667,36.52,NW,2011.0,7.0,3.0
2011-07-04,86.7790277778,1004.9409375,101.333159722,13.3314236111,6.95861111111,24.32,W,2011.0,7.0,4.0
2011-07-05,69.7268402778,1003.02118056,368.522847222,18.2411458333,5.1715625,32.66,E,2011.0,7.0,5.0
2011-07-06,71.2025,996.789097222,249.130694444,19.2934027778,11.4034722222,45.66,SW,2011.0,7.0,6.0
2011-07-07,62.8165972222,997.784583333,274.853194444,19.6472916667,8.00486111111,33.44,SW,2011.0,7.0,7.0
2011-07-08,63.6832638889,998.107951389,309.630590278,18.9819097222,12.8375347222,51.8,SW,2011.0,7.0,8.0
2011-07-09,67.8656944444,1002.04739583,208.953819444,18.8433680556,11.8109375,48.97,SW,2011.0,7.0,9.0
2011-07-10,64.2934722222,1006.8609375,246.012326389,19.4149305556,8.00815972222,31.92,SW,2011.0,7.0,10.0
2011-07-11,64.9544444444,1007.94986111,292.036736111,19.4878472222,6.08555555556,26.31,W,2011.0,7.0,11.0
2011-07-12,66.5557638889,1003.70013889,273.301111111,20.1677083333,12.6159722222,43.46,E,2011.0,7.0,12.0
2011-07-13,85.876875,995.814756944,87.3050694444,16.9513541667,11.3110416667,29.57,SW,2011.0,7.0,13.0
2011-07-14,87.5667708333,996.011180556,86.34125,13.2606944444,26.1429166667,75.33,SW,2011.0,7.0,14.0
2011-07-15,85.1597222222,1001.91232639,134.035451389,14.7107638889,15.915,62.77,W,2011.0,7.0,15.0
2011-07-16,64.8246180556,996.824652778,229.708368056,18.6886111111,10.2335763889,49.87,SW,2011.0,7.0,16.0
2011-07-17,76.3416319444,986.470243056,194.308611111,16.7423263889,15.2794097222,52.82,SW,2011.0,7.0,17.0
2011-07-18,69.2442013889,988.664097222,196.730208333,16.5267013889,18.5695833333,65.9,SW,2011.0,7.0,18.0
2011-07-19,65.9601736111,992.958715278,220.753888889,17.90875,8.08777777778,33.85,SW,2011.0,7.0,19.0
2011-07-20,83.0125347222,995.575520833,124.180069444,17.1840625,5.30628472222,19.4,W,2011.0,7.0,20.0
2011-07-21,74.1533680556,997.704201389,260.636145833,17.6860069444,8.00152777778,35.13,NW,2011.0,7.0,21.0
2011-07-22,75.4869444444,997.848819444,188.947326389,13.9355555556,13.3309375,48.09,W,2011.0,7.0,22.0
2011-07-23,72.9170138889,995.056701389,229.182291667,13.6899305556,19.0504166667,56.14,W,2011.0,7.0,23.0
2011-07-24,94.0250694444,992.109548611,81.2447916667,10.8913888889,23.8777777778,61.32,SW,2011.0,7.0,24.0
2011-07-25,79.1695833333,996.949305556,230.112951389,15.2421527778,8.6215625,30.2,SW,2011.0,7.0,25.0
2011-07-26,79.32875,1000.31229167,165.427569444,16.3686458333,7.33340277778,27.05,SE,2011.0,7.0,26.0
2011-07-27,80.3454861111,1006.02788194,212.722708333,17.8060069444,3.95611111111,23.72,,2011.0,7.0,27.0
2011-07-28,69.2776388889,1007.11427083,303.732361111,20.6310763889,7.62423611111,32.66,E,2011.0,7.0,28.0
2011-07-29,80.2032638889,1007.31340278,124.946423611,15.2695486111,9.86784722222,30.86,W,2011.0,7.0,29.0
2011-07-30,87.9899305556,1004.92958333,86.5964236111,13.5130555556,11.5454166667,35.58,W,2011.0,7.0,30.0
2011-07-31,70.4788541667,1004.84263889,266.885798611,15.5245486111,10.0298263889,29.89,W,2011.0,7.0,31.0
2011-08-01,68.7241319444,1005.47545139,254.984027778,18.6321875,6.6365625,31.56,E,2011.0,8.0,1.0
2011-08-02,66.9290625,1005.64631944,315.47375,22.0376388889,8.70763888889,35.58,E,2011.0,8.0,2.0
2011-08-03,74.9755902778,1002.76711806,176.571388889,21.8179166667,7.73326388889,42.78,E,2011.0,8.0,3.0
2011-08-04,75.3796527778,1001.39079861,303.521423611,21.3241319444,11.6168055556,37.01,SW,2011.0,8.0,4.0
2011-08-05,77.3317708333,1000.44770833,268.148333333,20.0233333333,11.0052430556,38.56,SW,2011.0,8.0,5.0
2011-08-06,80.9455902778,994.156423611,157.156840278,20.2777777778,7.50885416667,35.58,SW,2011.0,8.0,6.0
2011-08-07,78.5170138889,992.281597222,201.198402778,16.8382291667,14.9328472222,53.88,SW,2011.0,8.0,7.0
2011-08-08,80.8347916667,992.024618056,160.660451389,14.5370833333,14.1721875,57.35,SW,2011.0,8.0,8.0
2011-08-09,80.7283333333,1001.68246528,208.173298611,13.9873611111,17.7665625,51.8,W,2011.0,8.0,9.0
2011-08-10,73.4402430556,1009.08416667,187.492881944,14.5663541667,13.9523958333,44.17,W,2011.0,8.0,10.0
2011-08-11,66.8735763889,999.141701389,235.697430556,18.6455902778,18.8828125,56.14,SW,2011.0,8.0,11.0
2011-08-12,90.6809722222,997.13125,98.0540277778,16.7767708333,11.6425694444,33.85,SW,2011.0,8.0,12.0
2011-08-13,88.1997222222,997.793576389,117.6146875,16.700625,5.39225694444,32.66,SW,2011.0,8.0,13.0
2011-08-14,94.5145138889,994.216041667,72.3332638889,17.2161458333,10.2502083333,48.97,SW,2011.0,8.0,14.0
2011-08-15,78.9070833333,1002.25354167,247.461458333,17.0754861111,10.6226736111,34.26,SW,2011.0,8.0,15.0
2011-08-16,75.2377777778,1006.78791667,136.489618056,16.1539236111,5.60128472222,27.84,SW,2011.0,8.0,16.0
2011-08-17,71.5010416667,1004.67899306,252.076597222,19.0887847222,9.00229166667,31.21,W,2011.0,8.0,17.0
2011-08-18,80.0181597222,1002.93434028,206.905798611,17.6652777778,10.8467708333,36.04,E,2011.0,8.0,18.0
2011-08-19,81.1321180556,1002.84368056,184.311111111,16.7159027778,11.7918402778,45.66,W,2011.0,8.0,19.0
2011-08-20,71.1981944444,1009.16638889,277.151180556,17.6122222222,6.93496527778,33.44,SW,2011.0,8.0,20.0
2011-08-21,77.9542013889,1003.65503472,170.627361111,20.7070486111,8.76909722222,36.04,SW,2011.0,8.0,21.0
2011-08-22,74.396875,1006.22375,240.584826389,20.8409375,7.27802083333,29.27,SW,2011.0,8.0,22.0
2011-08-23,84.4287152778,1002.66809028,194.439201389,20.6610416667,8.88236111111,42.12,E,2011.0,8.0,23.0
2011-08-24,80.8225694444,1002.49246528,185.044375,21.40875,9.21673611111,37.51,SW,2011.0,8.0,24.0
2011-08-25,76.1248611111,1002.49815972,252.101006944,21.0506597222,7.255,28.68,SW,2011.0,8.0,25.0
2011-08-26,80.8298263889,995.080069444,210.686631944,21.9019444444,11.469375,57.35,E,2011.0,8.0,26.0
2011-08-27,88.9180902778,998.675243056,122.693784722,14.7305902778,12.3834722222,39.67,SW,2011.0,8.0,27.0
2011-08-28,84.3667361111,1003.25670139,141.286527778,13.2050694444,16.6579513889,59.93,SW,2011.0,8.0,28.0
2011-08-29,82.3728819444,1001.42222222,108.243263889,12.4727430556,15.4995138889,46.44,SW,2011.0,8.0,29.0
2011-08-30,82.9117708333,1002.90409722,118.631145833,12.0127430556,11.4918402778,33.85,SW,2011.0,8.0,30.0
2011-08-31,88.2298958333,1002.66513889,121.0015625,12.43375,8.60690972222,31.92,SW,2011.0,8.0,31.0
2011-09-01,75.4639236111,1003.93524306,199.255902778,13.5183680556,4.20833333333,24.94,W,2011.0,9.0,1.0
2011-09-02,74.6795486111,1001.63309028,237.569409722,16.6367013889,4.02236111111,20.31,,2011.0,9.0,2.0
2011-09-03,73.1728125,999.911979167,236.224861111,22.3264236111,5.0715625,22.46,SE,2011.0,9.0,3.0
2011-09-04,87.8604513889,997.081527778,98.7475,20.4897222222,6.87996527778,33.85,E,2011.0,9.0,4.0
2011-09-05,80.2470138889,1000.62774306,183.032777778,16.2011805556,14.4598611111,51.8,SW,2011.0,9.0,5.0
2011-09-06,76.4920486111,1002.05128472,127.833715278,14.9485069444,21.3756944444,59.93,SW,2011.0,9.0,6.0
2011-09-07,82.9067013889,995.194201389,148.276701389,14.0237847222,22.3443055556,69.36,SW,2011.0,9.0,7.0
2011-09-08,90.4320833333,995.005694444,60.6280555556,12.7377430556,16.5432986111,43.46,SW,2011.0,9.0,8.0
2011-09-09,92.2064930556,998.775,75.570625,15.8096180556,11.1271527778,38.56,SW,2011.0,9.0,9.0
2011-09-10,85.8806944444,998.550173611,148.014513889,20.9980555556,8.65715277778,35.13,SE,2011.0,9.0,10.0
2011-09-11,85.2951041667,996.988506944,110.776319444,19.0283333333,12.4418402778,57.35,SW,2011.0,9.0,11.0
2011-09-12,80.9040277778,996.6271875,132.911076389,17.0847222222,22.3144444444,69.36,SW,2011.0,9.0,12.0
2011-09-13,70.2686111111,998.346909722,182.108402778,16.0590972222,21.0378472222,73.22,SW,2011.0,9.0,13.0
2011-09-14,74.1115625,1002.85680556,104.881666667,13.7402430556,17.2773958333,58.61,SW,2011.0,9.0,14.0
2011-09-15,74.5104513889,1007.83597222,202.817777778,13.9229513889,10.7928125,33.44,W,2011.0,9.0,15.0
2011-09-16,75.7165277778,1006.34930556,210.193333333,13.8795486111,6.19684027778,28.68,E,2011.0,9.0,16.0
2011-09-17,76.6244791667,997.75125,111.697430556,15.805,12.0666666667,42.12,SW,2011.0,9.0,17.0
2011-09-18,82.5882638889,991.860833333,125.555972222,12.5163541667,11.059375,50.82,SW,2011.0,9.0,18.0
2011-09-19,81.2669444444,999.071319444,168.151875,12.6236458333,9.54267361111,39.11,SW,2011.0,9.0,19.0
2011-09-20,84.1427777778,1009.14368056,92.4737847222,13.444375,12.3989236111,40.86,SW,2011.0,9.0,20.0
2011-09-21,73.1190625,1007.185,112.136909722,15.4373611111,14.1185069444,47.25,SW,2011.0,9.0,21.0
2011-09-22,78.2454513889,1005.54631944,97.5853125,13.920625,13.1350694444,42.12,SW,2011.0,9.0,22.0
2011-09-23,76.4046527778,1006.81972222,168.330798611,13.3726388889,8.14892361111,32.66,SW,2011.0,9.0,23.0
2011-09-24,74.7692361111,1005.16753472,187.746909722,14.5053472222,4.6278125,25.38,SE,2011.0,9.0,24.0
2011-09-25,76.6550694444,1006.69447917,182.163541667,16.4192708333,3.81684027778,24.32,,2011.0,9.0,25.0
2011-09-26,78.3096527778,1010.83586806,153.263611111,17.9915625,7.41881944444,35.13,SW,2011.0,9.0,26.0
2011-09-27,86.0847222222,1017.72395833,83.585,16.7681944444,2.24711805556,16.33,,2011.0,9.0,27.0
2011-09-28,82.4930555556,1018.81340278,185.565416667,16.9261805556,4.19684027778,25.38,,2011.0,9.0,28.0
2011-09-29,77.6777083333,1016.73579861,177.688194444,18.6670486111,6.08149305556,24.12,SE,2011.0,9.0,29.0
2011-09-30,68.1521180556,1015.22788194,184.8484375,19.1354166667,6.70086805556,24.73,SE,2011.0,9.0,30.0
2011-10-01,68.8211111111,1014.68475694,176.720833333,19.5158333333,3.97159722222,18.8,SE,2011.0,10.0,1.0
2011-10-02,77.4128819444,1013.09392361,165.290659722,17.8710069444,2.88052083333,22.63,,2011.0,10.0,2.0
2011-10-03,77.7838541667,1009.01059028,109.395659722,16.9941319444,7.62791666667,34.26,SW,2011.0,10.0,3.0
2011-10-04,80.1173611111,1006.38881944,56.4634375,16.4504861111,15.8919791667,39.67,SW,2011.0,10.0,4.0
2011-10-05,85.5641666667,1005.59767361,54.8655902778,15.3675,17.0616666667,43.46,SW,2011.0,10.0,5.0
2011-10-06,79.2809722222,995.309097222,41.6575694444,13.4977777778,20.7614583333,64.29,SW,2011.0,10.0,6.0
2011-10-07,85.0948611111,995.591006944,99.9783680556,9.05545138889,14.8046180556,52.82,SW,2011.0,10.0,7.0
2011-10-08,83.5554513889,1000.9365625,113.862361111,8.079375,11.5443402778,42.78,W,2011.0,10.0,8.0
2011-10-09,88.7848958333,1006.03302083,117.055555556,7.18510416667,9.56940972222,43.46,SW,2011.0,10.0,9.0
2011-10-10,93.8300347222,999.889305556,25.6601041667,14.7082638889,19.6346527778,57.35,SW,2011.0,10.0,10.0
2011-10-11,94.7730208333,1000.91024306,24.9017708333,13.4596180556,20.3010416667,65.9,SW,2011.0,10.0,11.0
2011-10-12,93.6090972222,1006.62618056,60.6064236111,9.97027777778,8.49868055556,22.8,W,2011.0,10.0,12.0
2011-10-13,87.7737847222,1016.74840278,113.492152778,9.37194444444,4.10288194444,17.82,W,2011.0,10.0,13.0
2011-10-14,82.5575347222,1022.49979167,150.338819444,7.3128125,6.11385416667,33.85,E,2011.0,10.0,14.0
2011-10-15,76.5505555556,1019.11559028,160.036423611,7.10916666667,8.924375,36.52,E,2011.0,10.0,15.0
2011-10-16,72.554375,1013.49232639,154.645069444,8.64975694444,7.15472222222,24.94,SE,2011.0,10.0,16.0
2011-10-17,84.8981944444,1008.39368056,94.9342013889,8.60927083333,6.7128125,35.13,SW,2011.0,10.0,17.0
2011-10-18,87.1646180556,996.202291667,34.8806944444,8.94059027778,17.87375,50.82,SW,2011.0,10.0,18.0
2011-10-19,84.9070486111,999.920972222,103.366666667,7.57024305556,16.0510763889,46.44,SW,2011.0,10.0,19.0
2011-10-20,84.8740972222,1010.4753125,112.522743056,6.08927083333,11.7743402778,34.69,SW,2011.0,10.0,20.0
2011-10-21,77.1305555556,1015.08100694,131.569375,6.42611111111,10.6896875,37.51,SW,2011.0,10.0,21.0
2011-10-22,75.1050694444,1011.28746528,135.442881944,6.03732638889,7.6334375,31.56,E,2011.0,10.0,22.0
2011-10-23,72.2253819444,1005.80746528,132.813472222,7.05065972222,8.88756944444,28.68,E,2011.0,10.0,23.0
2011-10-24,75.0439236111,999.297013889,126.7828125,8.37475694444,13.1291319444,59.93,E,2011.0,10.0,24.0
2011-10-25,75.3370486111,994.612951389,87.2844791667,9.57795138889,13.1626041667,58.61,E,2011.0,10.0,25.0
2011-10-26,76.5744097222,999.028090278,83.0589930556,10.1804861111,9.88190972222,44.17,SW,2011.0,10.0,26.0
2011-10-27,83.8027430556,1004.01826389,81.225,8.94701388889,9.55225694444,35.13,E,2011.0,10.0,27.0
2011-10-28,82.4082638889,1009.72670139,86.2578472222,11.6683333333,6.63954861111,26.8,SW,2011.0,10.0,28.0
2011-10-29,87.4901041667,1011.8209375,58.8964583333,11.9410416667,6.36694444444,23.35,SE,2011.0,10.0,29.0
2011-10-30,84.8932404181,1009.15641115,69.2422996516,13.6271080139,9.94648083624,36.52,SW,2011.0,10.0,30.0
2011-10-31,94.0678125,1007.33951389,92.3796527778,11.3589583333,4.95847222222,23.16,E,2011.0,10.0,31.0
2011-11-01,85.9888888889,1002.02114583,93.0576736111,11.6122222222,9.92892361111,33.04,SE,2011.0,11.0,1.0
2011-11-02,87.7119097222,1000.64996528,56.8736111111,11.423125,8.21972222222,30.53,SE,2011.0,11.0,2.0
2011-11-03,74.2555555556,992.706284722,66.3557638889,13.9733333333,11.9545138889,44.9,SE,2011.0,11.0,3.0
2011-11-04,66.9820486111,992.123680556,79.1480902778,14.4920833333,9.24944444444,31.21,E,2011.0,11.0,4.0
2011-11-05,80.951875,995.075972222,54.3976736111,10.3187847222,7.57513888889,25.6,E,2011.0,11.0,5.0
2011-11-06,92.660625,1002.78572917,75.1479513889,6.9340625,6.27055555556,36.04,,2011.0,11.0,6.0
2011-11-07,95.8735416667,1007.35520833,20.5647222222,7.51020833333,12.0897916667,44.17,E,2011.0,11.0,7.0
2011-11-08,95.3566319444,1006.93628472,32.4553472222,6.34704861111,10.2279513889,36.52,E,2011.0,11.0,8.0
2011-11-09,97.3115625,1009.26347222,55.3976041667,5.23052083333,6.75524305556,22.12,E,2011.0,11.0,9.0
2011-11-10,96.7851736111,1011.37399306,25.5704513889,4.72472222222,10.4390625,38.03,E,2011.0,11.0,10.0
2011-11-11,82.7196875,1013.19333333,80.4244444444,4.34166666667,12.7390625,49.87,E,2011.0,11.0,11.0
2011-11-12,83.8779513889,1018.58086806,79.5020833333,3.83840277778,6.68298611111,19.4,E,2011.0,11.0,12.0
2011-11-13,98.2740277778,1021.37086806,31.3514236111,0.791736111111,6.5253125,21.33,E,2011.0,11.0,13.0
2011-11-14,91.1152083333,1015.37788194,76.7327083333,1.68767361111,5.86503472222,23.72,E,2011.0,11.0,14.0
2011-11-15,97.3231597222,1012.33486111,31.2301041667,-0.00847222222222,10.8563194444,35.13,E,2011.0,11.0,15.0
2011-11-16,88.5088541667,1010.80052083,64.3595486111,0.919618055556,9.99017361111,36.52,E,2011.0,11.0,16.0
2011-11-17,86.2303472222,1009.85322917,66.0944791667,2.29618055556,5.10638888889,25.16,SW,2011.0,11.0,17.0
2011-11-18,90.1254166667,1010.46729167,28.2233333333,8.24309027778,6.64708333333,20.73,SW,2011.0,11.0,18.0
2011-11-19,90.1647222222,1008.75493056,48.5988541667,7.00131944444,6.09211805556,18.24,SE,2011.0,11.0,19.0
2011-11-20,90.1420138889,1008.37402778,57.7449305556,4.93486111111,5.47319444444,15.46,SE,2011.0,11.0,20.0
2011-11-21,89.9400694444,1005.70788194,60.3861805556,4.63934027778,4.71663194444,13.99,SE,2011.0,11.0,21.0
2011-11-22,93.1164583333,1007.5334375,55.0432291667,1.30871527778,4.22076388889,12.3,SE,2011.0,11.0,22.0
2011-11-23,93.9005902778,1013.89027778,37.8324305556,4.88659722222,6.75513888889,21.03,SW,2011.0,11.0,23.0
2011-11-24,94.7082291667,1017.63173611,26.8809027778,7.74260416667,11.2285416667,32.66,SW,2011.0,11.0,24.0
2011-11-25,86.1911111111,1011.31409722,21.91625,6.33229166667,18.5483333333,61.32,SW,2011.0,11.0,25.0
2011-11-26,86.0005555556,1012.06798611,39.4426736111,7.29170138889,20.4215972222,57.35,SW,2011.0,11.0,26.0
2011-11-27,83.90375,1004.46590278,13.6368402778,8.42295138889,24.4184027778,71.24,SW,2011.0,11.0,27.0
2011-11-28,85.6797222222,1013.79274306,54.2393055556,5.19875,10.1425347222,28.97,SW,2011.0,11.0,28.0
2011-11-29,83.4404861111,1004.35881944,48.6253819444,4.95729166667,12.0351388889,43.46,SW,2011.0,11.0,29.0
2011-11-30,81.9204166667,1010.2296875,52.9883680556,7.37010416667,13.9335763889,40.26,SW,2011.0,11.0,30.0
2011-12-01,85.9050347222,1000.09829861,13.8158680556,8.27920138889,16.9594097222,45.66,SW,2011.0,12.0,1.0
2011-12-02,90.8621527778,996.124444444,29.6727430556,6.6384375,15.9898958333,57.35,SW,2011.0,12.0,2.0
2011-12-03,90.5786062718,990.516933798,9.72212543554,5.73860627178,21.0993031359,62.77,SW,2011.0,12.0,3.0
2011-12-04,83.5995486111,984.650625,27.3789583333,6.63510416667,19.3080208333,50.82,SW,2011.0,12.0,4.0
2011-12-05,88.8775,985.932604167,39.7213541667,3.0653125,19.1090277778,62.77,SW,2011.0,12.0,5.0
2011-12-06,90.8181597222,990.401215278,22.0843402778,2.49243055556,18.3444444444,47.25,SW,2011.0,12.0,6.0
2011-12-07,87.1934375,987.287986111,18.6639930556,4.40135416667,21.7042361111,79.92,SW,2011.0,12.0,7.0
2011-12-08,85.3673958333,998.470763889,25.3253819444,5.57861111111,24.3375347222,75.33,SW,2011.0,12.0,8.0
2011-12-09,76.7742013889,991.832256944,38.6273611111,5.35760416667,24.0848263889,85.13,SW,2011.0,12.0,9.0
2011-12-10,87.7260416667,999.235451389,38.1541666667,2.73715277778,16.0168402778,40.86,SW,2011.0,12.0,10.0
2011-12-11,81.1327083333,1000.99409722,33.529375,2.3228125,13.8142708333,39.11,SW,2011.0,12.0,11.0
2011-12-12,86.7195818815,992.113205575,17.9675261324,5.42898954704,14.74728223,51.8,SW,2011.0,12.0,12.0
2011-12-13,81.1798958333,983.837743056,16.6759027778,6.41434027778,22.2347569444,64.29,SW,2011.0,12.0,13.0
2011-12-14,84.3822222222,984.620208333,17.015625,5.13652777778,20.3285763889,69.36,SW,2011.0,12.0,14.0
2011-12-15,83.0200694444,987.744548611,14.5154513889,4.92145833333,20.7316666667,59.93,SW,2011.0,12.0,15.0
2011-12-16,93.6279861111,968.513229167,12.7798958333,2.37899305556,14.3011111111,50.82,NW,2011.0,12.0,16.0
2011-12-17,89.4196527778,986.510659722,31.7184027778,3.12944444444,13.4709027778,40.26,W,2011.0,12.0,17.0
2011-12-18,90.0018055556,994.546979167,37.9139930556,1.95368055556,13.3720138889,38.56,W,2011.0,12.0,18.0
2011-12-19,92.3213194444,1001.64538194,23.4930208333,1.2109375,14.9196527778,39.11,SW,2011.0,12.0,19.0
