date,visitors_pool_total,sportbad_closed,freizeitbad_closed,sauna_closed,kursbecken_closed,event,price_adult_90min,price_adult_max,price_reduced_90min,price_reduced_max,sloop_dummy,sloop_days_since_opening,school_holiday,bank_holiday,precipitation_DWD,snow_height_DWD,air_humidity_UniOS,air_pressure_UniOS,global_solar_radiation_UniOS,temperature_UniOS,wind_speed_avg_UniOS,wind_speed_max_UniOS,wind_direction_E,wind_direction_N,wind_direction_NE,wind_direction_NW,wind_direction_SE,wind_direction_SW,wind_direction_W
3/2/2012,962,0,0,0,0,0,4.9,10.0,3.1,8.3,1,67,0,0,0.0,0,91.4355208333,1014.65597222,118.334652778,8.07125,6.5724652778,26.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3/3/2012,1374,0,0,0,0,0,4.9,10.0,3.1,8.3,1,68,0,0,0.0,0,91.9126388889,1010.85114583,44.5307986111,6.3795138889,8.238125,25.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3/4/2012,1857,0,0,0,0,0,4.9,10.0,3.1,8.3,1,69,0,0,1.5,0,89.0190625,1007.20545139,81.1232986111,8.1214236111,6.84875,28.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3/5/2012,840,0,0,0,0,0,4.9,10.0,3.1,8.3,1,70,0,0,0.0,0,80.2964236111,1003.0528125,65.5339236111,5.9859722222,11.3534375,43.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3/6/2012,738,0,0,0,0,1,4.9,10.0,3.1,8.3,1,71,0,0,0.0,0,69.1344250871,1012.51108014,150.98543554,6.0700348432,7.2448780488,35.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3/7/2012,698,0,0,0,0,0,4.9,10.0,3.1,8.3,1,72,0,0,7.1,0,82.8420833333,1006.45180556,58.0959375,3.7420138889,14.5455902778,57.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3/8/2012,696,0,0,0,0,0,4.9,10.0,3.1,8.3,1,73,0,0,0.0,0,84.2070486111,1011.79590278,125.924444444,4.9129861111,10.7664930556,35.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3/9/2012,977,0,0,0,0,0,4.9,10.0,3.1,8.3,1,74,0,0,0.0,0,81.531875,1022.33666667,121.559201389,5.9567013889,14.0875694444,43.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3/10/2012,1741,0,0,0,0,0,4.9,10.0,3.1,8.3,1,75,0,0,0.6,0,93.8576388889,1019.90545139,30.8322916667,7.5172916667,12.8256944444,32.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3/11/2012,2024,0,0,0,0,0,4.9,10.0,3.1,8.3,1,76,0,0,0.0,0,88.8201388889,1020.24854167,67.8118402778,7.8373958333,9.6220833333,31.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3/12/2012,740,0,0,0,0,0,4.9,10.0,3.1,8.3,1,77,0,0,0.0,0,92.8385763889,1019.14798611,65.1118402778,7.0369097222,9.5892708333,34.69,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3/13/2012,705,0,0,0,0,0,4.9,10.0,3.1,8.3,1,78,0,0,0.0,0,83.0517708333,1020.75267361,35.7272569444,6.9824305556,7.2783680556,23.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3/14/2012,713,0,0,0,0,0,4.9,10.0,3.1,8.3,1,79,0,0,0.0,0,78.5877430556,1019.78197917,40.3472569444,6.0783680556,5.1332986111,19.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3/15/2012,587,0,0,0,0,0,4.9,10.0,3.1,8.3,1,80,0,0,0.0,0,71.9049305556,1015.17833333,192.471458333,8.6298958333,5.4303819444,25.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3/16/2012,842,0,0,0,0,0,4.9,10.0,3.1,8.3,1,81,0,0,0.0,0,72.6254166667,1007.41006944,187.084131944,10.4045833333,7.8393402778,40.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3/17/2012,1215,0,0,0,0,0,4.9,10.0,3.1,8.3,1,82,0,0,0.0,0,81.163125,1003.03159722,116.334652778,8.9726041667,9.2096527778,30.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3/18/2012,1802,0,0,0,0,0,4.9,10.0,3.1,8.3,1,83,0,0,0.6,0,83.2956944444,1001.82586806,32.8429166667,7.4832291667,11.9745486111,45.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3/19/2012,782,0,0,0,0,0,4.9,10.0,3.1,8.3,1,84,0,0,0.0,0,72.6722222222,1016.45388889,187.58625,6.154375,8.5811805556,32.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3/20/2012,718,0,0,0,0,1,4.9,10.0,3.1,8.3,1,85,0,0,0.0,0,70.7956597222,1021.64878472,168.113611111,7.8865277778,13.1159722222,43.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3/21/2012,720,0,0,0,0,0,4.9,10.0,3.1,8.3,1,86,0,0,0.0,0,74.8707291667,1023.38336806,166.451215278,11.1545486111,5.5830555556,19.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3/22/2012,684,0,0,0,0,0,4.9,10.0,3.1,8.3,1,87,0,0,0.0,0,79.4998611111,1020.41420139,206.590104167,11.6933333333,6.1021527778,31.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3/23/2012,972,0,0,0,0,0,4.9,10.0,3.1,8.3,1,88,0,0,0.0,0,72.9320833333,1015.74371528,207.597986111,12.2887847222,5.4304513889,31.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3/25/2012,1206,0,0,0,0,0,4.9,10.0,3.1,8.3,1,90,0,0,0.0,0,73.5004,1019.87963636,226.883963636,9.7124,5.3536,28.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3/26/2012,945,0,0,0,0,0,4.9,10.0,3.1,8.3,1,91,1,0,0.0,0,73.2434027778,1023.14881944,221.975590278,8.77875,5.0937847222,22.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3/27/2012,891,0,0,0,0,0,4.9,10.0,3.1,8.3,1,92,1,0,0.0,0,68.619375,1021.84979167,196.616701389,10.5201041667,6.9931944444,28.11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3/28/2012,920,0,0,0,0,0,4.9,10.0,3.1,8.3,1,93,1,0,0.0,0,69.1561111111,1017.31975694,228.592534722,11.7594097222,8.6565625,35.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3/29/2012,1137,0,0,0,0,0,4.9,10.0,3.1,8.3,1,94,1,0,5.1,0,81.8144791667,1008.72399306,59.6928472222,7.7847569444,14.0929513889,47.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3/30/2012,1348,0,0,0,0,0,4.9,10.0,3.1,8.3,1,95,1,0,0.3,0,91.1739236111,1004.10548611,71.0969444444,7.3714583333,14.1229513889,43.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3/31/2012,1238,0,0,0,0,0,4.9,10.0,3.1,8.3,1,96,1,0,0.8,0,77.0088888889,999.894027778,123.410972222,5.4893402778,14.6386111111,52.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4/1/2012,1744,0,0,0,0,0,4.9,10.0,3.1,8.3,1,97,1,0,0.0,0,76.4556597222,1003.89864583,105.994131944,3.6937847222,11.5915625,46.44,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4/2/2012,1629,0,0,0,0,0,4.9,10.0,3.1,8.3,1,98,3,0,0.0,0,79.4398611111,997.409791667,106.757291667,6.9118055556,8.8109027778,31.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4/3/2012,1778,0,0,0,0,0,4.9,10.0,3.1,8.3,1,99,3,0,1.9,0,72.3544444444,991.384236111,152.714618056,9.7246527778,5.9045138889,29.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4/4/2012,2024,0,0,0,0,0,4.9,10.0,3.1,8.3,1,100,3,0,0.0,0,93.4262152778,995.778541667,71.1061805556,5.16125,12.7490277778,40.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4/5/2012,1466,0,0,0,0,0,4.9,10.0,3.1,8.3,1,101,3,0,0.0,0,85.6656944444,1005.44559028,58.4536111111,3.9860069444,12.7067013889,40.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4/6/2012,1542,0,0,0,0,0,4.9,10.0,3.1,8.3,1,102,3,3,1.5,0,69.9288541667,999.580173611,194.2521875,5.5367708333,8.6316319444,38.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4/7/2012,1401,0,0,0,0,0,4.9,10.0,3.1,8.3,1,103,3,0,0.0,0,65.0990625,994.639895833,191.106388889,4.0995486111,11.0147569444,42.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4/8/2012,585,0,0,0,0,0,4.9,10.0,3.1,8.3,1,104,3,0,1.6,0,55.4462847222,1000.35402778,221.732152778,4.2648958333,7.9114583333,35.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4/9/2012,1803,0,0,0,0,0,4.9,10.0,3.1,8.3,1,105,3,3,7.4,0,88.8671875,989.185590278,54.774375,6.3696180556,14.5453125,43.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4/10/2012,2250,0,0,0,0,0,4.9,10.0,3.1,8.3,1,106,3,0,1.8,0,87.559375,981.479479167,61.6183333333,9.7399305556,14.2653125,57.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4/11/2012,1993,0,0,0,0,0,4.9,10.0,3.1,8.3,1,107,3,0,0.0,0,80.1690277778,985.446423611,201.258368056,8.4135416667,9.8392361111,37.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4/12/2012,1821,0,0,0,0,0,4.9,10.0,3.1,8.3,1,108,2,0,5.1,0,82.5151388889,989.1584375,141.238020833,7.4411111111,4.7672569444,34.69,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4/13/2012,1489,0,0,0,0,0,4.9,10.0,3.1,8.3,1,109,2,0,0.4,0,85.32,992.087326389,203.327083333,6.9370833333,4.46875,26.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4/14/2012,1551,0,0,0,0,1,4.9,10.0,3.1,8.3,1,110,2,0,0.8,0,81.2190277778,992.841840278,178.830520833,7.3829166667,4.5683333333,20.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4/15/2012,1971,0,0,0,0,0,4.9,10.0,3.1,8.3,1,111,0,0,0.0,0,78.5838541667,999.221180556,121.224756944,6.0505902778,11.9591666667,40.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4/16/2012,695,0,0,0,0,0,4.9,10.0,3.1,8.3,1,112,0,0,0.6,0,72.0817013889,1007.06663194,181.407986111,4.5570138889,8.7181597222,40.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4/17/2012,577,0,0,0,0,0,4.9,10.0,3.1,8.3,1,113,0,0,0.2,0,58.4879166667,997.260416667,238.417743056,6.0316666667,12.1909027778,51.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4/18/2012,713,0,0,0,0,0,4.9,10.0,3.1,8.3,1,114,0,0,0.0,0,70.4513888889,982.704756944,222.348645833,8.5214236111,14.5505555556,53.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4/19/2012,668,0,0,0,0,0,4.9,10.0,3.1,8.3,1,115,0,0,0.0,0,68.6247916667,978.587083333,178.562083333,9.7434722222,12.1726736111,48.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4/20/2012,793,0,0,0,0,0,4.9,10.0,3.1,8.3,1,116,0,0,0.7,0,69.9770833333,982.747951389,249.965659722,9.9273958333,9.6822916667,39.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4/21/2012,1261,0,0,0,0,0,4.9,10.0,3.1,8.3,1,117,0,0,2.4,0,82.7741319444,986.011388889,151.900069444,7.555625,10.3755208333,48.09,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4/22/2012,1877,0,0,0,0,0,4.9,10.0,3.1,8.3,1,118,0,0,6.2,0,84.7540972222,991.057604167,136.691458333,7.0734027778,12.9781597222,51.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4/23/2012,682,0,0,0,0,0,4.9,10.0,3.1,8.3,1,119,0,0,0.0,0,73.4413541667,989.421354167,205.926701389,8.6566666667,14.0705902778,46.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4/24/2012,606,0,0,0,0,0,4.9,10.0,3.1,8.3,1,120,0,0,4.0,0,77.3336805556,983.607986111,166.447708333,9.2013541667,9.0134722222,38.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4/25/2012,616,0,0,0,0,0,4.9,10.0,3.1,8.3,1,121,0,0,1.8,0,79.4638888889,987.528229167,211.808784722,9.6880208333,14.7735416667,53.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4/26/2012,636,0,0,0,0,0,4.9,10.0,3.1,8.3,1,122,0,0,0.3,0,70.8258333333,990.857465278,155.033854167,11.9210763889,21.6567013889,69.36,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4/27/2012,659,0,0,0,0,0,4.9,10.0,3.1,8.3,1,123,0,0,3.4,0,68.8992013889,1002.12895833,186.8990625,12.6125347222,13.8778125,48.09,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4/28/2012,1007,0,0,0,0,0,4.9,10.0,3.1,8.3,1,124,0,0,0.0,0,74.690625,1001.42232639,234.356944444,16.4671875,9.0202083333,37.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4/29/2012,1347,0,0,0,0,0,4.9,10.0,3.1,8.3,1,125,0,0,0.0,0,81.1853125,995.473645833,147.377083333,13.8429166667,11.908125,44.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4/30/2012,1379,0,0,0,0,0,4.9,10.0,3.1,8.3,1,126,1,0,0.0,0,70.8524652778,1004.35017361,231.428645833,17.1853125,9.7538888889,52.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5/1/2012,1323,0,0,0,0,0,4.9,10.0,3.1,8.3,1,127,0,3,0.4,0,75.3354513889,1004.42170139,176.951111111,15.2,8.9959027778,42.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5/2/2012,695,0,0,0,0,0,4.9,10.0,3.1,8.3,1,128,0,0,0.0,0,73.8296180556,1002.46809028,288.820798611,17.5582638889,9.3538541667,41.48,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5/3/2012,720,0,0,0,0,0,4.9,10.0,3.1,8.3,1,129,0,0,0.0,0,80.9378819444,998.389409722,114.141666667,14.5973958333,11.6094097222,36.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/4/2012,881,0,0,0,0,0,4.9,10.0,3.1,8.3,1,130,0,0,1.5,0,73.9667361111,992.097673611,256.6196875,13.665,13.6665972222,47.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/5/2012,1416,0,0,0,0,0,4.9,10.0,3.1,8.3,1,131,0,0,1.2,0,85.3125347222,994.084305556,84.4411458333,7.4800694444,9.7244444444,35.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5/6/2012,1905,0,0,0,0,0,4.9,10.0,3.1,8.3,1,132,0,0,1.1,0,84.1219444444,999.217986111,69.0762847222,5.8641666667,11.6023263889,35.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5/7/2012,697,0,0,0,0,0,4.9,10.0,3.1,8.3,1,133,0,0,0.0,0,78.1490972222,1005.21885417,218.898993056,8.8551388889,6.4301388889,21.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5/8/2012,676,0,0,0,0,0,4.9,10.0,3.1,8.3,1,134,0,0,0.0,0,67.5570138889,1000.64322917,256.658472222,13.8947916667,10.3863541667,49.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5/9/2012,708,0,0,0,0,0,4.9,10.0,3.1,8.3,1,135,0,0,1.9,0,80.3721527778,999.632361111,166.224965278,16.3153472222,12.6120833333,43.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/10/2012,674,0,0,0,0,0,4.9,10.0,3.1,8.3,1,136,0,0,3.0,0,83.3198958333,1003.44215278,119.740451389,18.3328125,11.9455208333,56.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/11/2012,858,0,0,0,0,0,4.9,10.0,3.1,8.3,1,137,0,0,0.0,0,85.9067708333,1006.65041667,104.625659722,16.1179513889,13.6893402778,52.82,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/12/2012,1167,0,0,0,0,0,4.9,10.0,3.1,8.3,1,138,0,0,1.5,0,71.38375,1019.29194444,251.830173611,8.8507291667,11.1004166667,46.44,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/13/2012,1218,0,0,0,0,0,4.9,10.0,3.1,8.3,1,139,0,0,0.0,0,65.5584375,1019.0259375,293.480555556,9.02625,5.9564583333,21.96,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/14/2012,689,0,0,0,0,0,4.9,10.0,3.1,8.3,1,140,0,0,0.0,0,58.0740625,1005.85815972,319.364305556,11.5942708333,10.6896527778,43.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/15/2012,646,0,0,0,0,0,4.9,10.0,3.1,8.3,1,141,0,0,2.8,0,80.5395138889,996.261840278,220.538958333,8.9668402778,9.8980902778,38.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/16/2012,680,0,0,0,0,0,4.9,10.0,3.1,8.3,1,142,0,0,1.9,0,77.7886458333,1005.97520833,248.564409722,7.5864583333,12.3769791667,56.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/17/2012,1462,0,0,0,0,0,4.9,10.0,3.1,8.3,1,143,0,3,0.0,0,64.5478125,1008.80881944,246.520763889,9.0571180556,10.0561805556,34.69,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/18/2012,1299,0,0,0,0,0,4.9,10.0,3.1,8.3,1,144,1,0,0.0,0,60.1814236111,998.2428125,268.425694444,13.3752430556,12.4209375,48.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5/19/2012,1227,0,0,0,0,0,4.9,10.0,3.1,8.3,1,145,0,0,4.0,0,70.1767361111,999.107604167,264.328472222,17.2739930556,7.7372222222,34.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/20/2012,1489,0,0,0,0,0,4.9,10.0,3.1,8.3,1,146,0,0,0.7,0,74.7576736111,995.309583333,227.401111111,18.9751041667,6.1169444444,30.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5/21/2012,831,0,0,0,0,0,4.9,10.0,3.1,8.3,1,147,0,0,0.0,0,70.0215625,989.671319444,258.699340278,20.6601041667,8.3645833333,44.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5/22/2012,1222,0,0,0,0,0,4.9,10.0,3.1,8.3,1,148,0,0,0.0,0,62.1717361111,995.176354167,333.613993056,23.4264236111,8.5707638889,39.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5/23/2012,1457,0,0,0,0,0,4.9,10.0,3.1,8.3,1,149,0,0,0.0,0,70.3510416667,1007.69416667,309.540243056,23.0038194444,8.3345138889,32.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5/24/2012,1050,0,0,0,0,0,4.9,10.0,3.1,8.3,1,150,0,0,0.0,0,59.8466319444,1014.72263889,367.860659722,21.0960416667,14.1399652778,48.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5/25/2012,1112,0,0,0,0,0,4.9,10.0,3.1,8.3,1,151,0,0,0.0,0,48.0349305556,1015.37222222,371.854444444,19.1671875,15.0278472222,52.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5/26/2012,1725,0,0,0,0,0,4.9,10.0,3.1,8.3,1,152,0,0,0.0,0,46.5593055556,1011.64038194,374.332152778,19.2386111111,11.08625,42.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5/27/2012,2140,0,0,0,0,0,4.9,10.0,3.1,8.3,1,153,0,0,0.0,0,54.6438194444,1007.884375,282.798125,20.0035416667,4.8769444444,33.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5/28/2012,2601,0,0,0,0,0,4.9,10.0,3.1,8.3,1,154,0,3,0.0,0,58.4881944444,1002.45493056,313.783993056,21.3388194444,5.4287847222,32.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5/29/2012,1255,0,0,0,0,0,4.9,10.0,3.1,8.3,1,155,3,0,0.0,0,72.0021875,1002.45486111,236.510451389,15.7251041667,9.6934375,35.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/30/2012,707,0,0,0,0,0,4.9,10.0,3.1,8.3,1,156,0,0,0.0,0,72.8559027778,1005.57597222,232.958333333,14.0784375,7.2469444444,26.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/31/2012,758,0,0,0,0,0,4.9,10.0,3.1,8.3,1,157,0,0,18.4,0,90.0572569444,1002.97895833,103.891840278,14.2520833333,8.066875,42.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/1/2012,973,0,0,0,0,0,4.9,10.0,3.1,8.3,1,158,0,0,0.0,0,83.8052249135,1003.73093426,132.217370242,11.3528719723,10.4230795848,33.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/2/2012,1186,0,0,0,0,0,4.9,10.0,3.1,8.3,1,159,0,0,0.3,0,69.4851736111,1003.90461806,246.659791667,10.9915277778,8.2747222222,29.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/3/2012,2200,0,0,0,0,0,4.9,10.0,3.1,8.3,1,160,0,0,8.3,0,89.5702777778,997.429652778,71.0226041667,7.4549652778,6.1616666667,31.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6/4/2012,842,0,0,0,0,0,4.9,10.0,3.1,8.3,1,161,0,0,9.8,0,93.7221875,998.261319444,90.1973611111,8.2185069444,6.9344791667,32.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/5/2012,838,0,0,0,0,0,4.9,10.0,3.1,8.3,1,162,0,0,0.0,0,75.5825347222,1004.48006944,225.776458333,10.2590972222,8.6529166667,25.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/6/2012,887,0,0,0,0,0,4.9,10.0,3.1,8.3,1,163,0,0,8.5,0,86.5110416667,995.616979167,115.906597222,11.0682638889,8.1769097222,30.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6/7/2012,1409,0,0,0,0,0,4.9,10.0,3.1,8.3,1,164,0,2,3.5,0,77.4970486111,992.116041667,259.427534722,16.7200694444,9.9803125,32.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/8/2012,1278,0,0,0,0,0,4.9,10.0,3.1,8.3,1,165,0,0,2.4,0,76.5407638889,992.646875,310.164479167,16.4183680556,16.1266319444,65.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/9/2012,1184,0,0,0,0,0,4.9,10.0,3.1,8.3,1,166,0,0,0.0,0,67.4766319444,998.451041667,253.700451389,13.3543055556,19.7062152778,65.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/10/2012,1873,0,0,0,0,1,4.9,10.0,3.1,8.3,1,167,0,0,0.0,0,65.7618055556,998.071145833,321.542673611,15.1925,11.9287152778,35.13,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/11/2012,828,0,0,0,0,0,4.9,10.0,3.1,8.3,1,168,0,0,0.0,0,65.5870833333,991.750729167,257.578576389,16.7672569444,6.9735763889,32.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6/12/2012,783,0,0,0,0,0,4.9,10.0,3.1,8.3,1,169,0,0,3.2,0,86.6415438596,991.523649123,129.453192982,14.4877192982,6.3270175439,28.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/13/2012,709,0,0,0,0,0,4.9,10.0,3.1,8.3,1,170,0,0,0.0,0,75.8247222222,1001.18461806,232.669722222,12.2772569444,7.1115277778,26.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/14/2012,696,0,0,0,0,1,4.9,10.0,3.1,8.3,1,171,0,0,0.0,0,70.8654741379,1006.93443966,136.84875,13.2735775862,4.0677155172,18.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/15/2012,962,0,0,0,0,0,4.9,10.0,3.1,8.3,1,172,0,0,5.0,0,85.7018118467,1002.89146341,123.108013937,13.9434843206,9.6015331011,31.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6/16/2012,1586,0,0,0,0,0,4.9,10.0,3.1,8.3,1,173,0,0,4.7,0,92.1815625,1001.41951389,113.498229167,15.1020833333,12.3442361111,53.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/17/2012,1626,0,0,0,0,0,4.9,10.0,3.1,8.3,1,174,0,0,0.0,0,76.0479861111,1007.11315972,269.499861111,16.0849652778,15.2439236111,46.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/18/2012,714,0,0,0,0,0,4.9,10.0,3.1,8.3,1,175,0,0,2.3,0,79.145625,1003.71079861,214.895173611,16.0947916667,10.0261111111,58.61,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/20/2012,1018,0,0,0,0,0,4.9,10.0,3.1,8.3,1,177,0,0,0.0,0,84.0460763889,1003.67802083,136.993368056,16.6918055556,9.7545138889,32.66,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6/21/2012,842,0,0,0,0,0,4.9,10.0,3.1,8.3,1,178,0,0,0.2,0,85.4574305556,999.915243056,136.544166667,16.5975694444,11.2818055556,35.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6/22/2012,730,0,0,0,0,0,4.9,10.0,3.1,8.3,1,179,0,0,0.2,0,74.4316319444,1003.14243056,272.299131944,16.1413888889,18.0270486111,71.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/23/2012,1229,0,0,0,0,0,4.9,10.0,3.1,8.3,1,180,0,0,0.0,0,66.6846527778,1008.87958333,300.426805556,15.7112847222,16.6787847222,48.09,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/24/2012,2448,0,0,0,0,0,4.9,10.0,3.1,8.3,1,181,0,0,7.5,0,81.1062847222,1000.70565972,102.724236111,13.8604861111,15.2208333333,77.55,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/25/2012,918,0,0,0,0,0,4.9,10.0,3.1,8.3,1,182,0,0,5.5,0,85.6030902778,1000.85621528,160.905416667,13.0320833333,16.1651736111,49.87,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/26/2012,797,0,0,0,0,0,4.9,10.0,3.1,8.3,1,183,0,0,0.0,0,78.2083333333,1008.23680556,219.217569444,14.4745486111,10.6780208333,40.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/27/2012,958,0,0,0,0,0,4.9,10.0,3.1,8.3,1,184,0,0,0.3,0,87.6545296167,1005.35080139,129.16554007,16.2119860627,8.4179790941,37.51,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/28/2012,908,0,0,0,0,0,4.9,10.0,3.1,8.3,1,185,0,0,0.0,0,75.2529861111,999.131388889,299.245555556,21.886875,7.815625,36.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6/29/2012,1201,0,0,0,0,0,4.9,10.0,3.1,8.3,1,186,0,0,1.9,0,79.8386805556,996.086875,184.377118056,21.7941666667,11.1123611111,34.69,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/30/2012,1732,0,0,0,0,0,4.9,10.0,3.1,8.3,1,187,0,0,0.0,0,75.2082291667,999.861319444,311.687430556,19.9775,11.2745138889,46.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7/1/2012,2041,0,0,0,0,0,4.9,10.0,3.1,8.3,1,188,0,0,1.2,0,73.2906944444,1002.86684028,242.221805556,17.0131597222,12.3862847222,42.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0
